"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.963350708E0,2.816589735E-2,3.163638711E-2,-8.559254929E-3
1.973391708E0,2.854699641E-2,3.606868908E-2,-8.573636413E-3
1.983431708E0,2.863861807E-2,3.328866139E-2,-1.012555137E-2
1.993471708E0,3.094012104E-2,2.767125890E-2,-1.050318778E-2
2.003511708E0,2.719524875E-2,2.337199636E-2,-1.101844292E-2
2.013551708E0,2.630415373E-2,2.013226040E-2,-8.765941486E-3
2.023591708E0,2.097924426E-2,1.429060288E-2,-9.040352888E-3
2.033632708E0,1.699089445E-2,4.750359803E-3,-8.501329459E-3
2.043672708E0,1.359501760E-2,-5.439410917E-3,-7.940094918E-3
2.053712708E0,1.129777543E-2,-1.466007251E-2,-9.169676341E-3
2.063752708E0,1.092440821E-2,-2.285749838E-2,-7.691180799E-3
2.073792708E0,1.002878696E-2,-2.601227909E-2,-1.000600029E-2
2.083833708E0,1.100237109E-2,-2.415662631E-2,-9.276667610E-3
2.093873708E0,1.125004515E-2,-2.333690599E-2,-1.149295084E-2
2.103913708E0,1.241480932E-2,-2.341454290E-2,-1.176583488E-2
2.113953708E0,1.490459871E-2,-2.377540246E-2,-1.259887125E-2
2.123993708E0,1.365603600E-2,-1.977819577E-2,-1.040627901E-2
2.134034708E0,1.291541103E-2,-1.229018532E-2,-1.199778449E-2
2.144074708E0,1.154914498E-2,-1.230897475E-2,-1.332091354E-2
2.154114708E0,9.954444133E-3,-1.591356285E-2,-1.123912074E-2
2.164154708E0,6.702764891E-3,-2.120287530E-2,-1.095168944E-2
2.174194708E0,5.409001373E-3,-2.429374121E-2,-1.082012895E-2
2.184234708E0,3.057316411E-3,-2.133915201E-2,-1.217679027E-2
2.194275708E0,4.072047304E-4,-1.857851818E-2,-1.078741904E-2
2.204315708E0,-1.310218591E-3,-1.668922976E-2,-1.030274387E-2
2.214355708E0,-1.982134301E-3,-1.812440716E-2,-1.048064325E-2
2.224395708E0,-2.836678177E-4,-8.340733126E-3,-9.332327172E-3
2.234435708E0,6.497701397E-4,4.596103448E-3,-9.553370066E-3
2.244476708E0,1.915884670E-3,1.336274110E-2,-1.157178264E-2
2.254516708E0,5.046164151E-3,1.349323615E-2,-1.321095787E-2
2.264556708E0,4.185092635E-3,1.119339745E-2,-1.117043849E-2
2.274596708E0,1.235109172E-3,1.319875754E-2,-6.530147046E-3
2.284636708E0,-1.901069190E-3,1.979168691E-2,-7.178442553E-3
2.294677708E0,2.600857988E-4,1.728272252E-2,-7.703085896E-3
2.304717708E0,5.279393401E-3,1.001713052E-2,-9.451724589E-3
2.314757708E0,1.251600124E-2,6.108675618E-3,-1.103071310E-2
2.324797708E0,1.863632537E-2,8.277106099E-3,-1.266443543E-2
2.334837708E0,2.141879499E-2,1.586471871E-2,-1.179384813E-2
2.344877708E0,2.412646264E-2,1.924740523E-2,-1.269383077E-2
2.354918708E0,2.182176337E-2,1.438873447E-2,-1.034785155E-2
2.364958708E0,2.207286842E-2,1.156371273E-2,-1.003030222E-2
2.374998708E0,2.464601398E-2,8.293351158E-3,-1.288068388E-2
2.385038708E0,2.667884529E-2,9.194822982E-3,-1.351444144E-2
2.395078708E0,2.869725600E-2,1.316639502E-2,-1.397596765E-2
2.405119708E0,3.221668676E-2,1.637751423E-2,-1.682121493E-2
2.415159708E0,3.108457662E-2,1.866170764E-2,-1.649125107E-2
2.425199708E0,3.072799556E-2,1.930310018E-2,-1.631299965E-2
2.435239708E0,2.922570705E-2,2.118169330E-2,-1.907150075E-2
2.445279708E0,2.960839681E-2,2.892398462E-2,-2.120007575E-2
2.455320708E0,3.222974390E-2,4.503317922E-2,-2.250955254E-2
2.465360708E0,3.136363626E-2,6.093487144E-2,-1.984691247E-2
2.475400708E0,2.809194289E-2,5.342422426E-2,-1.877392642E-2
2.485440708E0,2.694559656E-2,3.556653112E-2,-1.580638625E-2
2.495480708E0,2.549896762E-2,2.030288801E-2,-1.459091902E-2
2.505521708E0,2.669710666E-2,1.812271960E-2,-1.169588510E-2
2.515561708E0,3.108253330E-2,1.921461523E-2,-9.803975001E-3
2.525601708E0,3.350968286E-2,2.588387579E-2,-9.305071086E-3
2.535641708E0,3.371474892E-2,2.768337354E-2,-7.999589667E-3
2.545681708E0,3.525570035E-2,2.459228598E-2,-8.335418999E-3
2.555721708E0,3.144019097E-2,2.247666940E-2,-1.100071054E-2
2.565762708E0,2.726529911E-2,1.862869225E-2,-1.057485212E-2
2.575802708E0,2.488762885E-2,1.756209694E-2,-1.194531471E-2
2.585842708E0,1.724999584E-2,2.629943937E-2,-1.352324802E-2
2.595882708E0,2.048227564E-2,4.183099419E-2,-1.604978926E-2
2.605922708E0,2.143115923E-2,6.389821321E-2,-1.538905874E-2
2.615963708E0,2.108920924E-2,7.793706656E-2,-1.694700867E-2
