"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.857928708E0,-9.742340698E0,4.435276794E-1,5.340893555E-1
1.867969708E0,-9.732910309E0,4.553530884E-1,5.331912231E-1
1.878009708E0,-9.705816650E0,4.730163574E-1,5.656736755E-1
1.888049708E0,-9.681118011E0,4.701722717E-1,5.834866333E-1
1.898089708E0,-9.668244781E0,4.620890808E-1,6.069877625E-1
1.908129708E0,-9.677375793E0,4.812492371E-1,5.863307190E-1
1.918169708E0,-9.707612915E0,5.095404053E-1,5.611830139E-1
1.928210708E0,-9.714797974E0,5.050497437E-1,5.312452698E-1
1.938250708E0,-9.691296844E0,5.245092773E-1,5.463638306E-1
1.948290708E0,-9.658814392E0,5.062472534E-1,5.836363220E-1
1.958330708E0,-9.653126221E0,5.074447632E-1,6.535409546E-1
1.968370708E0,-9.667646027E0,4.857398987E-1,6.863227844E-1
1.978411708E0,-9.717642059E0,4.644841003E-1,7.059320068E-1
1.988451708E0,-9.768985291E0,4.659809875E-1,6.839277649E-1
1.998491708E0,-9.799372101E0,4.550537109E-1,6.629713440E-1
2.008531708E0,-9.821975098E0,4.733157349E-1,6.236032104E-1
2.018571708E0,-9.856104126E0,4.815486145E-1,5.950126648E-1
2.028612708E0,-9.891730042E0,5.011578369E-1,5.707630920E-1
2.038652708E0,-9.858798523E0,5.363346863E-1,5.343887329E-1
2.048692708E0,-9.821825409E0,5.556445312E-1,5.188211060E-1
2.058732708E0,-9.791438599E0,5.590873718E-1,5.201683044E-1
2.068772708E0,-9.741442566E0,5.496569824E-1,5.361849976E-1
2.078812708E0,-9.717192993E0,5.254074097E-1,5.748046875E-1
2.088853708E0,-9.711504822E0,5.134323120E-1,6.075865173E-1
2.098893708E0,-9.711504822E0,4.909790039E-1,6.231541443E-1
2.108933708E0,-9.729168091E0,4.803511047E-1,6.575825500E-1
2.118973708E0,-9.761500854E0,4.616400146E-1,6.494993591E-1
2.129013708E0,-9.761949921E0,4.712200928E-1,6.334826660E-1
2.139054708E0,-9.743388519E0,4.605921936E-1,6.038442993E-1
2.149094708E0,-9.743388519E0,4.608915710E-1,5.806425476E-1
2.159134708E0,-9.741442566E0,4.665797424E-1,5.578898621E-1
2.169174708E0,-9.716594238E0,4.830455017E-1,5.486091614E-1
2.179214708E0,-9.697883148E0,4.893324280E-1,5.881269836E-1
2.189255708E0,-9.721983032E0,5.102888489E-1,6.119274902E-1
2.199295708E0,-9.707762604E0,5.288502502E-1,6.240522766E-1
2.209335708E0,-9.695787506E0,5.126838684E-1,6.340814209E-1
2.219375708E0,-9.672885132E0,4.852908325E-1,6.592291260E-1
2.229415708E0,-9.658664703E0,4.978646851E-1,6.936575317E-1
2.239456708E0,-9.646839294E0,4.716691589E-1,6.783892822E-1
2.249496708E0,-9.702373810E0,4.767585754E-1,6.670129395E-1
2.259536708E0,-9.765093384E0,4.788542175E-1,6.283932495E-1
2.269576708E0,-9.771979065E0,4.641847229E-1,5.786965942E-1
2.279616708E0,-9.762698364E0,4.778063965E-1,5.394781494E-1
2.289656708E0,-9.720186768E0,4.631369019E-1,5.460644531E-1
2.299697708E0,-9.696685638E0,4.346960449E-1,5.632786560E-1
2.309737708E0,-9.704768829E0,4.098477173E-1,6.062393188E-1
2.319777708E0,-9.698631592E0,3.713777161E-1,6.212081909E-1
2.329817708E0,-9.710906067E0,3.751199341E-1,6.256988525E-1
2.339857708E0,-9.722581787E0,3.662882996E-1,6.324348450E-1
2.349898708E0,-9.722132721E0,3.493734741E-1,6.075865173E-1
2.359938708E0,-9.713001709E0,3.403921509E-1,6.264472961E-1
2.369978708E0,-9.696985016E0,3.531156921E-1,6.497987366E-1
2.380018708E0,-9.693542175E0,3.430865479E-1,6.735992432E-1
2.390058708E0,-9.682465210E0,3.435356140E-1,6.761439514E-1
2.400099708E0,-9.683063965E0,3.585044861E-1,6.795867920E-1
2.410139708E0,-9.682914276E0,3.790118408E-1,6.521937561E-1
2.420179708E0,-9.670340424E0,3.945794678E-1,6.423143005E-1
