"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.878811208E0,-9.814041595E0,-3.113525391E-2,5.779481506E-1
1.888852208E0,-9.865384827E0,-7.694000244E-2,5.580395508E-1
1.898892208E0,-9.897567902E0,-9.999206543E-2,5.526507568E-1
1.908932208E0,-9.928703156E0,-1.139131165E-1,5.780978394E-1
1.918973208E0,-9.936786346E0,-1.071771240E-1,6.048921204E-1
1.929013208E0,-9.942324829E0,-1.095721436E-1,5.939648438E-1
1.939053208E0,-9.923613739E0,-9.804611206E-2,5.845344543E-1
1.949094208E0,-9.880503387E0,-7.753875732E-2,5.954617310E-1
1.959134208E0,-9.812095642E0,-7.035369873E-2,6.099815369E-1
1.969175208E0,-9.762997742E0,-5.239105225E-2,6.203100586E-1
1.979215208E0,-9.756112061E0,-7.409591675E-2,5.939648438E-1
1.989255208E0,-9.764045563E0,-5.298980713E-2,6.060896301E-1
1.999296208E0,-9.789941711E0,-9.969268799E-2,6.084846497E-1
2.009336208E0,-9.822873230E0,-1.245410156E-1,6.225553894E-1
2.019376208E0,-9.890532532E0,-1.399589539E-1,6.110293579E-1
2.029417208E0,-9.914931793E0,-1.354682922E-1,5.942642212E-1
2.039457208E0,-9.947114868E0,-1.426533508E-1,5.586383057E-1
2.049497208E0,-9.942324829E0,-1.772314453E-1,5.188211060E-1
2.059538208E0,-9.940528564E0,-1.793270874E-1,4.670288086E-1
2.069578208E0,-9.921368408E0,-1.664538574E-1,4.376898193E-1
2.079618208E0,-9.896520081E0,-1.547781372E-1,4.519102478E-1
2.089659208E0,-9.870923309E0,-1.472937012E-1,4.733157349E-1
2.099699208E0,-9.847422180E0,-1.221459961E-1,5.037025452E-1
2.109739208E0,-9.826765137E0,-1.064286804E-1,5.284011841E-1
2.119780208E0,-9.778116302E0,-1.353186035E-1,5.486091614E-1
2.129820208E0,-9.755962372E0,-1.598675537E-1,5.468128967E-1
2.139861208E0,-9.760453033E0,-1.426533508E-1,5.107379150E-1
2.149901208E0,-9.771230621E0,-1.645079041E-1,4.984634399E-1
2.159941208E0,-9.770781555E0,-1.595681763E-1,4.998106384E-1
2.169982208E0,-9.760902100E0,-1.502874756E-1,5.075944519E-1
2.180022208E0,-9.750573578E0,-1.437011719E-1,5.059478760E-1
2.190062208E0,-9.716594238E0,-1.441502380E-1,4.867877197E-1
2.200103208E0,-9.715696106E0,-1.475930786E-1,4.842430115E-1
2.210143208E0,-9.764195251E0,-1.817221069E-1,4.822970581E-1
2.220183208E0,-9.816137238E0,-2.047741699E-1,4.637356567E-1
2.230224208E0,-9.855205994E0,-2.085163879E-1,4.498146057E-1
2.240264208E0,-9.840237122E0,-1.848655701E-1,4.252656555E-1
2.250304208E0,-9.799521790E0,-1.625619507E-1,3.977229309E-1
2.260345208E0,-9.749974823E0,-1.625619507E-1,3.902384949E-1
2.270385208E0,-9.724078674E0,-1.933978271E-1,4.090992737E-1
2.280425208E0,-9.713899841E0,-2.002835083E-1,4.258644104E-1
