"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.081836292E0,3.469079966E-3,3.342433367E-3,-2.884925343E-4
2.091876292E0,-2.230764134E-3,1.673322916E-2,2.086846624E-3
2.101916292E0,-7.227202877E-5,2.557811886E-2,-1.868213876E-3
2.111956292E0,4.720141180E-3,2.902802825E-2,-5.720772780E-3
2.121996292E0,8.770543151E-3,2.276134491E-2,-1.202713791E-2
2.132036292E0,1.121584792E-2,3.287725383E-3,-2.182690054E-2
2.142076292E0,1.325529721E-2,-1.118575595E-2,-2.489299700E-2
2.152116292E0,1.063116547E-2,-1.733494736E-2,-1.969165727E-2
2.162156292E0,4.880601540E-3,-9.576359764E-3,-1.088325214E-2
2.172196292E0,8.673553821E-4,3.942170180E-3,-4.610372707E-3
2.182236292E0,-1.159310108E-3,1.104455441E-2,-8.470601169E-4
2.192276292E0,1.781232771E-3,1.720189489E-2,9.153528954E-4
2.202317292E0,9.506531060E-3,2.526914142E-2,-1.563783735E-3
2.212357292E0,1.878978685E-2,2.758347988E-2,-1.042931899E-2
2.222397292E0,2.367162704E-2,2.375092730E-2,-1.666377857E-2
2.232437292E0,2.439270914E-2,1.896830834E-2,-1.990813389E-2
2.242477292E0,2.469524369E-2,1.705828868E-2,-2.064955793E-2
2.252517292E0,2.145573124E-2,2.264640294E-2,-1.330227032E-2
2.262557292E0,1.735872217E-2,3.184282780E-2,-6.361539476E-3
2.272597292E0,1.149363443E-2,3.234451637E-2,1.844596816E-3
2.282637292E0,1.017457061E-2,2.966351062E-2,7.814338431E-3
2.292677292E0,1.258124132E-2,3.537264094E-2,4.784874618E-3
2.302717292E0,2.243360691E-2,3.957510740E-2,-4.918086343E-3
2.312757292E0,3.222405910E-2,3.450683877E-2,-1.299006864E-2
2.322797292E0,4.134218767E-2,2.233432792E-2,-2.270368300E-2
2.332837292E0,4.457219690E-2,9.967945516E-3,-2.688623592E-2
2.342877292E0,4.201929271E-2,8.134892210E-3,-3.050653823E-2
2.352917292E0,3.867786005E-2,1.653897390E-2,-2.940534055E-2
2.362957292E0,3.363303468E-2,2.578547038E-2,-2.543563209E-2
2.372997292E0,3.146030009E-2,2.784788050E-2,-2.131272107E-2
2.383037292E0,3.193380684E-2,2.736957557E-2,-1.892013662E-2
2.393078292E0,3.615909815E-2,3.215154260E-2,-1.401150040E-2
2.403118292E0,4.189980775E-2,3.504799679E-2,-1.223144308E-2
2.413158292E0,4.511699826E-2,2.140488289E-2,-1.190152671E-2
2.423198292E0,4.336863011E-2,-1.359017799E-3,-1.314362511E-2
2.433238292E0,3.876232728E-2,-2.408382110E-2,-1.166698057E-2
2.443278292E0,3.274012357E-2,-3.297931328E-2,-1.119054109E-2
2.453318292E0,3.265444189E-2,-2.988642454E-2,-7.620081306E-3
2.463358292E0,2.875158004E-2,-2.416968346E-2,-2.167525236E-3
2.473398292E0,2.420852147E-2,-2.167148143E-2,-1.815869589E-3
2.483438292E0,2.090460248E-2,-2.595837042E-2,1.820338657E-4
2.493478292E0,1.795422472E-2,-2.505230345E-2,4.274582956E-3
2.503518292E0,1.218128949E-2,-9.826214053E-3,5.141441710E-3
2.513558292E0,1.192642562E-2,3.125803545E-3,-8.876884822E-4
2.523598292E0,1.862667315E-2,1.579579338E-2,-7.410302758E-3
2.533638292E0,2.680823393E-2,3.034953773E-2,-1.904475503E-2
2.543678292E0,4.319280013E-2,5.452651158E-2,-2.537216060E-2
2.553718292E0,6.697770953E-2,6.928415596E-2,-3.683238104E-2
2.563758292E0,8.164507151E-2,6.936671585E-2,-3.717912734E-2
2.573798292E0,8.408070356E-2,4.961245507E-2,-2.565717697E-2
2.583839292E0,7.052414864E-2,3.229365125E-2,-1.559495553E-2
2.593879292E0,5.728069320E-2,7.558684796E-3,-8.674426936E-3
2.603919292E0,5.288754031E-2,-1.817677356E-2,-4.358507693E-3
2.613959292E0,5.181093514E-2,-1.720162295E-2,4.376612138E-3
2.623999292E0,5.592791736E-2,1.616112702E-2,6.950583775E-4
2.634039292E0,6.159327179E-2,1.231219843E-1,-1.330957841E-2
2.644079292E0,5.185595155E-2,1.470038742E-1,-9.270096198E-3
2.654119292E0,2.020234615E-2,1.382972598E-1,-9.061008692E-3
2.664159292E0,-7.858050987E-3,1.335498989E-1,-1.061656140E-2
2.674199292E0,-2.912892029E-2,1.300493479E-1,-1.265510172E-2
2.684239292E0,-5.043580756E-2,1.208997890E-1,-1.090540458E-2
2.694279292E0,-6.721636653E-2,1.057776660E-1,-1.267188974E-2
2.704319292E0,-8.035400510E-2,9.556950629E-2,-1.818197034E-2
2.714359292E0,-8.537928760E-2,9.735280275E-2,-2.245466784E-2
2.724399292E0,-8.798758686E-2,9.531309456E-2,-1.500154566E-2
2.734439292E0,-8.837129921E-2,8.831302822E-2,-6.543108728E-3
2.744479292E0,-8.401703089E-2,8.517236263E-2,3.520444036E-3
2.754519292E0,-7.751332968E-2,8.882616460E-2,7.123306394E-3
2.764559292E0,-6.940160692E-2,9.474184364E-2,8.302288130E-3
2.774600292E0,-6.224170700E-2,8.584417403E-2,1.883043535E-2
2.784640292E0,-5.062979460E-2,4.838307947E-2,3.252680600E-2
2.794680292E0,-3.663852811E-2,-8.260484785E-3,4.617400840E-2
2.804720292E0,-1.943610795E-2,-5.989092216E-2,5.407081544E-2
2.814760292E0,7.837228477E-4,-8.828794211E-2,5.698548257E-2
2.824800292E0,2.349356189E-2,-9.328909218E-2,4.851822928E-2
2.834840292E0,4.666841775E-2,-8.772985637E-2,3.219423816E-2
2.844880292E0,7.509100437E-2,-8.029004931E-2,2.449343912E-2
