"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.490665333E0,-1.064488431E-3,-8.553070575E-2,-3.447343409E-2
2.500705333E0,1.269323751E-3,-8.501531929E-2,-3.549045697E-2
2.510744333E0,4.244320560E-3,-8.802342415E-2,-3.888883069E-2
2.520784333E0,-1.847660402E-3,-8.786656708E-2,-3.984224051E-2
2.530824333E0,-3.900957527E-3,-8.266142011E-2,-3.897884488E-2
2.540863333E0,-7.833627053E-3,-7.602155954E-2,-3.823084757E-2
2.550903333E0,-1.057881303E-2,-6.528822333E-2,-3.888705000E-2
2.560943333E0,-1.276686881E-2,-5.595979095E-2,-3.625492379E-2
2.570982333E0,-1.649343036E-2,-4.646801949E-2,-3.681978211E-2
2.581022333E0,-1.889053546E-2,-4.214181006E-2,-3.132113814E-2
2.591062333E0,-2.290258743E-2,-4.044723883E-2,-2.891470678E-2
2.601101333E0,-2.474386245E-2,-4.083743319E-2,-2.674441226E-2
2.611141333E0,-2.888222039E-2,-3.838758916E-2,-2.520221099E-2
2.621181333E0,-3.100103140E-2,-3.016987257E-2,-2.613831125E-2
2.631220333E0,-3.411080688E-2,-1.695766672E-2,-2.960548177E-2
2.641260333E0,-3.486048058E-2,-7.273934316E-4,-3.156342357E-2
2.651300333E0,-3.362211213E-2,1.508246176E-2,-3.279300407E-2
2.661340333E0,-3.397234157E-2,2.341659553E-2,-3.473303840E-2
2.671379333E0,-3.296566755E-2,2.786354162E-2,-3.611308709E-2
2.681419333E0,-3.169210255E-2,2.850708179E-2,-3.785258159E-2
2.691459333E0,-3.058450855E-2,3.197862208E-2,-3.889350966E-2
2.701498333E0,-3.115149401E-2,3.556510061E-2,-4.176093265E-2
2.711538333E0,-2.993522212E-2,3.233752027E-2,-4.126211256E-2
2.721578333E0,-2.933761105E-2,2.512434684E-2,-4.197237641E-2
2.731617333E0,-2.933920920E-2,1.933570020E-2,-4.236412793E-2
2.741657333E0,-2.812669612E-2,1.438314095E-2,-3.779738769E-2
2.751697333E0,-3.305061162E-2,1.167869940E-2,-3.482716158E-2
2.761736333E0,-3.670098633E-2,9.566692635E-3,-3.197992966E-2
2.771776333E0,-4.149041325E-2,8.172261529E-3,-2.904166467E-2
2.781816333E0,-4.885884374E-2,1.035054587E-2,-2.768917195E-2
2.791855333E0,-5.170390010E-2,9.249594994E-3,-2.766839974E-2
2.801895333E0,-5.585977435E-2,5.719054490E-3,-2.398193628E-2
2.811935333E0,-5.858846381E-2,3.393114312E-4,-2.458583936E-2
2.821975333E0,-5.922336131E-2,-2.170984168E-3,-2.113651298E-2
2.832014333E0,-6.086174026E-2,-2.301745582E-3,-2.015034482E-2
2.842054333E0,-6.029739976E-2,-7.472706493E-4,-1.884897426E-2
2.852094333E0,-6.287427992E-2,6.631396245E-4,-1.739728451E-2
2.862133333E0,-6.495369971E-2,2.019440057E-3,-1.473418064E-2
2.872173333E0,-6.738863140E-2,5.967576057E-3,-1.357916743E-2
2.882213333E0,-6.884593517E-2,1.015720330E-2,-1.278385147E-2
2.892252333E0,-6.824269891E-2,1.593257859E-2,-9.687872604E-3
2.902292333E0,-7.091385126E-2,1.827056892E-2,-8.139510639E-3
2.912332333E0,-7.420070469E-2,2.146323957E-2,-4.617457278E-3
2.922371333E0,-7.653603703E-2,2.586384676E-2,-2.914099721E-3
2.932411333E0,-7.921330631E-2,3.239338472E-2,-1.684518298E-3
2.942451333E0,-8.188822120E-2,4.368380830E-2,1.828341628E-4
2.952490333E0,-8.431568742E-2,5.874984339E-2,1.970880432E-3
2.962530333E0,-8.696393669E-2,7.876837999E-2,-6.378046237E-6
2.972570333E0,-9.002257884E-2,9.946487099E-2,2.138265641E-3
2.982610333E0,-9.388016164E-2,1.215348318E-1,3.023638856E-3
2.992649333E0,-9.806983918E-2,1.500929594E-1,5.566840991E-3
3.002689333E0,-1.013199612E-1,1.823909730E-1,4.218216520E-3
3.012729333E0,-1.013730094E-1,2.166012377E-1,6.478615105E-3
3.022768333E0,-1.007133424E-1,2.485083044E-1,8.438435383E-3
3.032808333E0,-9.763679653E-2,2.696793675E-1,1.226631179E-2
3.042848333E0,-9.286148846E-2,2.758888006E-1,1.543760393E-2
3.052887333E0,-8.659587055E-2,2.675894797E-1,1.791778207E-2
3.062927333E0,-8.325600624E-2,2.520659268E-1,1.963978261E-2
3.072966958E0,-8.057023585E-2,2.369330823E-1,1.843398809E-2
3.083005958E0,-7.599226385E-2,2.291140407E-1,1.501049474E-2
