"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.860170254E0,-9.698110580E0,2.482553422E-1,3.068794906E-1
3.870170254E0,-9.713065147E0,2.338984162E-1,3.308077157E-1
3.880170254E0,-9.703494072E0,2.291127741E-1,3.499503136E-1
3.890170254E0,-9.713065147E0,2.195414752E-1,3.499503136E-1
3.900170254E0,-9.741779327E0,2.338984162E-1,3.260220885E-1
3.910170254E0,-9.756135941E0,2.673979402E-1,3.445664644E-1
3.920170254E0,-9.736993790E0,2.769692242E-1,3.589234054E-1
3.930170254E0,-9.723235130E0,3.152543902E-1,3.972085714E-1
3.940170254E0,-9.699306488E0,3.343969584E-1,3.924229145E-1
3.950170254E0,-9.723235130E0,3.296113312E-1,3.732803464E-1
