"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.484967375E0,-9.731712799E0,8.472381592E-2,6.674620056E-1
3.495007375E0,-9.718839569E0,8.427474976E-2,6.640191650E-1
3.505047375E0,-9.714498596E0,7.619155884E-2,6.747967529E-1
3.515087375E0,-9.722881165E0,8.247848511E-2,6.798861694E-1
3.525127375E0,-9.724976807E0,7.484436035E-2,6.819818115E-1
3.535168375E0,-9.686955872E0,6.451583862E-2,6.605763245E-1
3.545208375E0,-9.658664703E0,5.643264771E-2,6.622229004E-1
3.555248375E0,-9.618697815E0,5.149291992E-2,6.885681152E-1
3.565288375E0,-9.593101044E0,4.251159668E-2,6.969506836E-1
3.575329375E0,-9.580377502E0,6.586303711E-2,6.938072205E-1
3.585369375E0,-9.594148865E0,1.222956848E-1,6.569837952E-1
3.595409375E0,-9.639055481E0,1.248403931E-1,6.327342224E-1
3.605449375E0,-9.700727234E0,1.155596924E-1,5.553451538E-1
3.615490375E0,-9.765542450E0,9.849517822E-2,5.213658142E-1
3.625530375E0,-9.787995758E0,1.115180969E-1,4.959187317E-1
3.635570375E0,-9.755213928E0,1.014889526E-1,4.643344116E-1
3.645610375E0,-9.755064240E0,1.004411316E-1,4.363426208E-1
3.655650375E0,-9.733658752E0,8.786727905E-2,4.311035156E-1
3.665691375E0,-9.724677429E0,9.355545044E-2,4.300556946E-1
3.675731375E0,-9.720635834E0,7.469467163E-2,4.496649170E-1
3.685771375E0,-9.708061981E0,5.852828979E-2,4.939727783E-1
3.695811375E0,-9.716145172E0,8.562194824E-2,5.227130127E-1
3.705852375E0,-9.738748169E0,1.149609375E-1,5.334906006E-1
3.715892375E0,-9.731263733E0,1.064286804E-1,5.207670593E-1
3.725932375E0,-9.726773071E0,1.031355286E-1,4.984634399E-1
3.735972375E0,-9.727820892E0,9.415420532E-2,5.043013000E-1
3.746012375E0,-9.705217896E0,8.786727905E-2,4.851411438E-1
3.756053375E0,-9.664352875E0,9.669891357E-2,4.781057739E-1
3.766093375E0,-9.641899567E0,1.044827271E-1,4.469705200E-1
3.776133375E0,-9.627230072E0,7.664062500E-2,3.933819580E-1
3.786173375E0,-9.634564819E0,9.939331055E-2,3.887416077E-1
3.796214375E0,-9.654473419E0,1.083746338E-1,3.685336304E-1
3.806254375E0,-9.689201202E0,9.864486694E-2,3.456312561E-1
3.816294375E0,-9.719588013E0,1.136137390E-1,3.754193115E-1
3.826334375E0,-9.734107819E0,1.082249451E-1,3.875440979E-1
3.836374375E0,-9.759554901E0,1.175056458E-1,3.529660034E-1
3.846415375E0,-9.791288910E0,1.025367737E-1,3.206332397E-1
3.856455375E0,-9.811945953E0,1.110690308E-1,2.969824219E-1
3.866495375E0,-9.825417938E0,1.311273193E-1,2.817141724E-1
3.876535375E0,-9.822424164E0,1.070274353E-1,2.761756897E-1
3.886576375E0,-9.831704865E0,6.586303711E-2,2.677931213E-1
3.896616375E0,-9.853409729E0,3.353027344E-2,2.721340942E-1
3.906656375E0,-9.861642609E0,2.320175171E-2,2.207908630E-1
3.916696375E0,-9.852661285E0,2.140548706E-2,1.812730408E-1
