"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.586563792E0,-9.764494629E0,-2.306703186E-1,-1.122366028E0
1.596602792E0,-9.740544434E0,-2.360591125E-1,-1.079255676E0
1.606642792E0,-9.693691864E0,-2.426454163E-1,-1.008752289E0
1.616682792E0,-9.689350891E0,-2.207908630E-1,-9.460327148E-1
1.626722792E0,-9.678872681E0,-1.892065430E-1,-8.993298340E-1
1.636762792E0,-9.687854004E0,-1.913021851E-1,-8.762777710E-1
1.646802792E0,-9.702523499E0,-2.177970886E-1,-9.023236084E-1
1.656842792E0,-9.663155365E0,-2.427951050E-1,-9.210346985E-1
1.666881792E0,-9.652078400E0,-2.445913696E-1,-9.439370728E-1
1.676921792E0,-9.655670929E0,-2.550695801E-1,-9.632469177E-1
1.686961792E0,-9.710606689E0,-2.157014465E-1,-9.409432983E-1
1.697001792E0,-9.729617157E0,-1.986369324E-1,-9.702822876E-1
1.707041792E0,-9.749226379E0,-1.788780212E-1,-9.729766846E-1
1.717081792E0,-9.740544434E0,-1.672023010E-1,-9.674382019E-1
1.727120792E0,-9.752968597E0,-1.522334290E-1,-9.824070740E-1
1.737160792E0,-9.759405212E0,-1.463955688E-1,-9.990225220E-1
1.747200792E0,-9.755962372E0,-1.326242065E-1,-1.014889526E0
1.757240792E0,-9.718989258E0,-1.239422607E-1,-1.003064117E0
1.767280792E0,-9.654174042E0,-1.193019104E-1,-1.002764740E0
1.777320792E0,-9.636510773E0,-1.270857239E-1,-9.803114319E-1
1.787359792E0,-9.677824860E0,-1.166075134E-1,-9.431886292E-1
1.797399792E0,-9.705068207E0,-1.335223389E-1,-9.303153992E-1
1.807439792E0,-9.742789764E0,-1.592687988E-1,-9.074130249E-1
1.817479792E0,-9.765542450E0,-1.838177490E-1,-8.855584717E-1
1.827519792E0,-9.793683929E0,-2.068698120E-1,-8.837622070E-1
1.837558792E0,-9.785151672E0,-2.318678284E-1,-9.157955933E-1
1.847598792E0,-9.753866730E0,-2.323168945E-1,-9.383985901E-1
1.857638792E0,-9.726024628E0,-2.362088013E-1,-9.382489014E-1
1.867678792E0,-9.681417389E0,-2.311193848E-1,-9.145980835E-1
1.877718792E0,-9.664652252E0,-2.498304749E-1,-8.792715454E-1
1.887758792E0,-9.659263458E0,-2.308200073E-1,-8.866062927E-1
1.897798792E0,-9.674232330E0,-2.037263489E-1,-9.012757874E-1
1.907837792E0,-9.735455017E0,-1.694476318E-1,-8.918453979E-1
1.917877792E0,-9.745783539E0,-1.398092651E-1,-9.163943481E-1
1.927917792E0,-9.732161865E0,-1.294807434E-1,-9.297166443E-1
1.937957792E0,-9.718989258E0,-1.227447510E-1,-9.280700684E-1
1.947997792E0,-9.702822876E0,-1.257385254E-1,-9.065148926E-1
1.958037792E0,-9.680818634E0,-1.324745178E-1,-8.684939575E-1
1.968076792E0,-9.701775055E0,-1.604663086E-1,-8.473878479E-1
1.978116792E0,-9.691596222E0,-1.736389160E-1,-8.276289368E-1
1.988156792E0,-9.703122253E0,-1.707948303E-1,-8.388555908E-1
1.998196792E0,-9.715546417E0,-1.670526123E-1,-8.421487427E-1
2.008236792E0,-9.699380035E0,-1.712438965E-1,-8.581654358E-1
2.018275792E0,-9.683213654E0,-1.832189941E-1,-8.566685486E-1
2.028315792E0,-9.689350891E0,-2.038760376E-1,-8.785231018E-1
2.038355792E0,-9.715845795E0,-1.893562317E-1,-8.930429077E-1
2.048395792E0,-9.715097351E0,-1.657054138E-1,-9.119036865E-1
2.058435792E0,-9.725126495E0,-1.695973206E-1,-9.050180054E-1
2.068475792E0,-9.739197235E0,-1.667532349E-1,-8.884025574E-1
2.078514792E0,-9.742789764E0,-1.585203552E-1,-8.990304565E-1
2.088554792E0,-9.743837585E0,-1.362167358E-1,-9.192384338E-1
2.098594792E0,-9.716294861E0,-1.414558411E-1,-9.151968384E-1
2.108634792E0,-9.704619141E0,-1.778302002E-1,-9.026229858E-1
2.118674792E0,-9.705816650E0,-2.061213684E-1,-9.163943481E-1
2.128714792E0,-9.708361359E0,-2.278262329E-1,-8.896000671E-1
2.138753875E0,-9.713001709E0,-2.221380615E-1,-8.894503784E-1
2.148793875E0,-9.725126495E0,-2.106120300E-1,-8.783734131E-1
2.158833875E0,-9.705966339E0,-2.242337036E-1,-8.807684326E-1
2.168873875E0,-9.687854004E0,-2.272274780E-1,-8.848100281E-1
2.178913875E0,-9.670939178E0,-2.380050659E-1,-8.566685486E-1
2.188953875E0,-9.649384003E0,-2.556683350E-1,-8.241860962E-1
2.198992875E0,-9.628128204E0,-2.661465454E-1,-7.906558228E-1
2.209032875E0,-9.630523224E0,-2.553689575E-1,-7.647596741E-1
2.219072875E0,-9.641899567E0,-2.384541321E-1,-7.631130981E-1
2.229112875E0,-9.651030579E0,-2.375559998E-1,-7.743397522E-1
2.239152875E0,-9.657916260E0,-2.125579834E-1,-7.777825928E-1
2.249192875E0,-9.664203186E0,-2.040257263E-1,-7.996371460E-1
2.259231875E0,-9.695188751E0,-1.815724182E-1,-8.340655518E-1
2.269271875E0,-9.706714783E0,-1.951940918E-1,-8.548722839E-1
2.279311875E0,-9.741741943E0,-2.142045593E-1,-8.650511169E-1
2.289351875E0,-9.780211945E0,-2.309696960E-1,-9.241781616E-1
2.299391875E0,-9.801617432E0,-2.356100464E-1,-9.857002258E-1
2.309431875E0,-9.814340973E0,-2.264790344E-1,-1.003064117E0
2.319470875E0,-9.798773346E0,-1.945953369E-1,-1.011746063E0
2.329510875E0,-9.752519531E0,-1.748364258E-1,-9.910890198E-1
2.339550875E0,-9.757309570E0,-1.847158813E-1,-9.294172668E-1
2.349590875E0,-9.727371826E0,-1.830693054E-1,-8.960366821E-1
2.359630875E0,-9.736802216E0,-2.176473999E-1,-8.683442688E-1
2.369670875E0,-9.706565094E0,-1.902543640E-1,-8.825646973E-1
2.379709875E0,-9.686656494E0,-1.775308228E-1,-8.870553589E-1
2.389749875E0,-9.670789490E0,-2.040257263E-1,-8.912466431E-1
2.399789875E0,-9.664203186E0,-1.999841309E-1,-8.845106506E-1
2.409829875E0,-9.675729218E0,-1.956431580E-1,-8.916957092E-1
2.419869875E0,-9.695937195E0,-2.163002014E-1,-9.050180054E-1
2.429909875E0,-9.724677429E0,-2.311193848E-1,-9.042695618E-1
