"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.014493792E0,4.673710093E-3,-2.607458644E-2,8.666998707E-3
2.024533792E0,4.111350514E-3,-1.680026017E-2,5.342560355E-3
2.034574792E0,5.549989641E-3,-1.343349181E-2,-4.146611318E-4
2.044614792E0,1.043615118E-2,-1.251652837E-2,-3.425781382E-3
2.054654792E0,8.285115473E-3,-1.443826500E-2,2.299399930E-4
2.064694792E0,1.498617115E-3,-2.011358552E-2,2.649647649E-3
2.074734792E0,-4.153409973E-3,-1.958388276E-2,1.594503177E-3
2.084774792E0,-8.055650629E-3,-1.062512025E-2,-2.475688467E-3
2.094814792E0,-5.692094564E-3,4.427066073E-3,-1.005424559E-2
2.104854792E0,-3.713928862E-3,1.976302639E-2,-1.305463072E-2
2.114895792E0,-8.651455864E-4,2.010977082E-2,-1.208950114E-2
2.124935792E0,1.536374679E-3,4.013284575E-3,-8.707518689E-3
2.134975792E0,-9.853725787E-4,-2.104892582E-2,-2.372125164E-3
2.145015792E0,-1.018720865E-2,-3.550236672E-2,8.740972728E-3
2.155055792E0,-1.526186243E-2,-3.562487289E-2,1.515732706E-2
2.165095792E0,-1.442786120E-2,-1.754533872E-2,2.335455082E-2
2.175135792E0,-1.576796360E-2,1.991610974E-3,2.229754254E-2
2.185176792E0,-1.496799197E-2,1.413312927E-2,1.944116503E-2
2.195216792E0,-1.463509630E-2,1.834305376E-2,1.360111870E-2
2.205256792E0,-1.539041568E-2,1.978217252E-2,6.138628814E-3
2.215296792E0,-1.545326691E-2,2.534684725E-2,-1.590131200E-3
2.225336792E0,-1.517231576E-2,3.212620690E-2,-7.952759042E-3
2.235376792E0,-1.613291726E-2,3.382796794E-2,-7.473390084E-3
2.245416792E0,-1.916662976E-2,3.094047680E-2,-5.841568578E-3
2.255457792E0,-1.543554198E-2,3.072955459E-2,-3.866035491E-3
2.265497792E0,-1.370301284E-2,3.333116323E-2,-3.014499787E-3
2.275537792E0,-1.242469624E-2,3.527607024E-2,1.330902451E-4
2.285577792E0,-7.532304619E-3,3.527779877E-2,3.698585206E-4
2.295617792E0,-1.773218624E-3,3.012964316E-2,-2.451494336E-3
2.305657792E0,1.711534685E-3,1.234927028E-2,-5.019403063E-3
2.315697792E0,9.992633946E-3,-7.385018747E-3,-6.431677379E-3
2.325738792E0,1.929056272E-2,-1.926151104E-2,-8.456253447E-3
2.335778792E0,2.312152088E-2,-2.178911678E-2,-1.041048113E-2
2.345818792E0,2.714488283E-2,-1.791125722E-2,-1.130942069E-2
2.355858792E0,3.424513340E-2,-1.615490206E-2,-1.461946405E-2
2.365898792E0,4.133703932E-2,-2.167441137E-2,-1.660094596E-2
2.375938792E0,4.095567390E-2,-2.996163443E-2,-1.738897525E-2
2.385978792E0,4.744345322E-2,-3.794445470E-2,-1.708915085E-2
2.396019792E0,4.936465621E-2,-4.573845863E-2,-1.615011878E-2
2.406059792E0,5.124136433E-2,-5.350572988E-2,-1.707545854E-2
2.416099792E0,5.224510655E-2,-5.325406045E-2,-1.749543846E-2
2.426139792E0,5.258011818E-2,-4.154807329E-2,-1.802139170E-2
2.436179792E0,5.559241772E-2,-2.094745822E-2,-1.797478646E-2
2.446219792E0,5.819913745E-2,-5.446857773E-3,-1.909599826E-2
2.456259792E0,5.578018725E-2,-4.125131294E-3,-2.059029788E-2
2.466299792E0,4.852708429E-2,-1.669473387E-2,-1.952655986E-2
2.476340792E0,4.292379320E-2,-2.776709199E-2,-1.263270061E-2
2.486380792E0,3.955021128E-2,-3.654269502E-2,-7.161697373E-3
2.496420792E0,3.707506880E-2,-3.094712645E-2,-2.602632158E-3
2.506460792E0,3.382857516E-2,-2.682069503E-2,5.638799630E-4
2.516500792E0,2.870864980E-2,-2.275538072E-2,6.014305633E-3
2.526540792E0,2.361131646E-2,-1.118031517E-2,6.921774242E-3
2.536580792E0,2.039608173E-2,-2.544308081E-4,4.776864313E-3
2.546621792E0,2.038183808E-2,5.194677040E-3,3.662012052E-3
2.556661792E0,1.871683076E-2,1.162061840E-2,1.069158432E-3
2.566701792E0,1.575507410E-2,1.480541099E-2,-3.665882163E-3
2.576741792E0,1.109720580E-2,1.433962397E-2,-5.025425926E-3
2.586781750E0,9.902542457E-3,1.303406525E-2,-7.905850187E-3
2.596821750E0,9.126497433E-3,1.130354311E-2,-8.166307583E-3
2.606861750E0,7.811181247E-3,1.309685595E-2,-1.100578904E-2
2.616901750E0,9.225852787E-3,1.241029240E-2,-1.067742053E-2
2.626942750E0,1.030208077E-2,4.966809414E-3,-8.371344768E-3
2.636982750E0,1.077186316E-2,2.032538643E-3,-7.474924438E-3
2.647022750E0,1.110923197E-2,-2.504049335E-4,-4.125673790E-3
2.657062750E0,7.949125022E-3,-8.405614644E-4,-3.817013465E-3
2.667102750E0,5.424074829E-3,7.398633286E-3,-3.342335112E-3
2.677142750E0,5.542052910E-3,1.826752536E-2,-6.220146548E-3
2.687182750E0,4.918465391E-3,2.759634331E-2,-9.798226878E-3
2.697222750E0,6.271351129E-3,2.660378441E-2,-1.031061914E-2
2.707263750E0,5.097382702E-3,2.142654546E-2,-9.557789192E-3
2.717303750E0,5.560239777E-3,1.454680040E-2,-1.115062647E-2
2.727343750E0,4.025566392E-3,1.283101737E-2,-8.982917294E-3
2.737383750E0,7.183809299E-3,1.041180175E-2,-9.535256773E-3
2.747423750E0,9.446335956E-3,2.450901549E-3,-6.172026508E-3
2.757463750E0,9.721441194E-3,-5.968149751E-3,-4.070525989E-3
2.767503750E0,1.461304631E-2,-4.874011502E-3,-2.713296330E-3
2.777544750E0,1.872709766E-2,9.236898040E-4,-4.607070237E-3
2.787584750E0,1.998222619E-2,9.172626771E-3,-6.088566501E-3
2.797624750E0,2.182753198E-2,1.902898587E-2,-9.678773582E-3
2.807664750E0,2.276857011E-2,2.938598767E-2,-8.179823868E-3
2.817704750E0,2.282476239E-2,3.229495883E-2,-3.526216373E-3
2.827744750E0,1.877052337E-2,2.990973927E-2,-1.215021592E-3
2.837784750E0,2.009917423E-2,2.641753666E-2,4.134203773E-3
2.847824750E0,2.124663070E-2,1.739807241E-2,4.210649524E-3
2.857865750E0,2.166314796E-2,1.424781885E-2,1.434698934E-4
2.867905750E0,1.803016663E-2,2.002115734E-2,-5.871292204E-3
2.877945750E0,1.653426886E-2,3.467653319E-2,-9.094249457E-3
2.887985750E0,1.483149920E-2,4.445867240E-2,-1.082882471E-2
2.898025750E0,1.120427344E-2,4.135316238E-2,-1.061204262E-2
2.908065750E0,5.514838733E-3,3.384781256E-2,-8.103754371E-3
2.918105750E0,4.154175986E-4,2.268117666E-2,-4.775601905E-3
2.928145750E0,-1.895935973E-3,1.504824404E-2,-1.711727120E-3
2.938186750E0,-3.934585489E-3,1.026067883E-2,-3.117033048E-4
2.948226750E0,-9.792907164E-3,3.994665109E-3,-8.576643886E-4
2.958266750E0,-1.218788698E-2,4.561152309E-7,-3.929087892E-3
2.968306750E0,-1.384733897E-2,-3.338494105E-3,-7.928583771E-3
2.978346750E0,-1.407876890E-2,-2.743277932E-3,-1.405944675E-2
2.988386750E0,-1.749839075E-2,-2.317202510E-3,-1.518051513E-2
2.998426750E0,-1.855646446E-2,7.857731543E-5,-1.379167661E-2
3.008467750E0,-2.007250115E-2,2.641208004E-3,-1.372244768E-2
3.018507750E0,-1.862161234E-2,8.952367119E-3,-1.181722153E-2
3.028547750E0,-1.762732863E-2,1.596769691E-2,-8.264955133E-3
3.038587750E0,-1.870058291E-2,2.101198956E-2,-1.156445243E-3
3.048627750E0,-1.691565476E-2,2.249428257E-2,1.768069924E-3
3.058667750E0,-1.517820731E-2,2.395050041E-2,5.940710660E-3
3.068707750E0,-1.220613904E-2,2.547788247E-2,4.864280112E-3
3.078747750E0,-5.441443995E-3,3.141380101E-2,1.764627057E-3
3.088788750E0,-1.376436092E-3,3.398738056E-2,-2.198026981E-3
3.098828750E0,5.944327451E-3,3.619274497E-2,-4.962387960E-3
3.108868750E0,1.230979245E-2,3.112805448E-2,-6.541797891E-3
3.118908750E0,1.840763167E-2,2.715781331E-2,-9.208154865E-3
3.128948750E0,2.348178066E-2,1.951971278E-2,-9.589455090E-3
3.138988750E0,2.854844369E-2,1.527649909E-2,-5.497507751E-3
3.149028750E0,3.145353496E-2,1.522282697E-2,-3.317651106E-3
3.159068750E0,2.740127034E-2,1.655334234E-2,-3.977050073E-3
3.169109750E0,2.851304226E-2,2.259560488E-2,-4.452236928E-3
3.179149750E0,2.607385442E-2,2.648648247E-2,-6.745484658E-3
3.189189750E0,2.480770275E-2,2.827859297E-2,-7.764150389E-3
3.199229750E0,1.973092183E-2,2.102014795E-2,-1.013676077E-2
3.209269750E0,1.699265465E-2,1.257371157E-2,-1.472849119E-2
3.219309750E0,1.400352176E-2,5.889548920E-4,-1.582065411E-2
3.229349750E0,6.676583551E-3,-4.555603024E-3,-1.248054951E-2
3.239389750E0,9.185629897E-4,-6.530603860E-3,-5.662590731E-3
3.249430750E0,-9.578604251E-3,-6.182003301E-3,1.424392220E-3
3.259470750E0,-1.549454965E-2,-2.031200565E-3,3.146925010E-3
3.269510750E0,-2.157700807E-2,-3.494049888E-4,2.663535997E-3
3.279550750E0,-2.389156073E-2,7.667242549E-3,2.654481214E-3
3.289590750E0,-2.574554831E-2,2.067554183E-2,1.589644584E-3
3.299630750E0,-2.583875880E-2,2.797366865E-2,-1.351284096E-3
3.309670750E0,-2.590165101E-2,2.965136059E-2,-1.700294553E-3
3.319710750E0,-2.253009006E-2,2.872165106E-2,-4.672914743E-3
3.329751750E0,-2.077571861E-2,2.600275353E-2,-8.696920238E-3
3.339791750E0,-1.685128361E-2,2.577505447E-2,-9.988286532E-3
3.349831750E0,-1.926409267E-2,2.629675344E-2,-8.629734628E-3
3.359871750E0,-2.028594725E-2,2.903501689E-2,-8.734397590E-3
3.369911750E0,-1.718506217E-2,2.761696465E-2,-9.795745835E-3
3.379951750E0,-2.114225179E-2,3.410868347E-2,-1.283920649E-2
3.389991750E0,-2.077813819E-2,4.066223279E-2,-8.537019603E-3
3.400031750E0,-1.824706793E-2,4.453020543E-2,-7.911176421E-3
3.410072750E0,-1.676387712E-2,4.240045324E-2,-8.951041847E-3
3.420112750E0,-1.590474136E-2,3.715269640E-2,-8.151827380E-3
3.430152750E0,-1.630958356E-2,3.094641864E-2,-6.194713060E-3
3.440192750E0,-1.494950894E-2,2.569226734E-2,-5.229849834E-3
3.450232750E0,-1.397843473E-2,1.896180585E-2,-3.510334063E-3
3.460272750E0,-1.367004029E-2,1.352096908E-2,-5.947053432E-4
3.470312750E0,-1.166914031E-2,1.187934075E-2,-2.651796909E-3
3.480352750E0,-8.769223467E-3,1.758756116E-2,-3.848088905E-3
3.490393750E0,-1.230618451E-3,2.651904896E-2,-4.937230609E-3
3.500433750E0,1.554249204E-3,3.755918518E-2,-7.493065670E-3
3.510473750E0,1.413060236E-3,3.988642246E-2,-8.874052204E-3
3.520513750E0,3.336810041E-4,3.977323696E-2,-8.851947263E-3
3.530553750E0,3.157614730E-3,3.504539654E-2,-6.081999745E-3
3.540593750E0,2.676914213E-3,3.227890655E-2,-6.376811769E-3
3.550633750E0,7.029625587E-3,3.514829651E-2,-7.762584835E-3
3.560673750E0,7.626174018E-3,4.224375635E-2,-6.700249389E-3
3.570714750E0,6.348091178E-3,5.377478153E-2,-7.762370165E-3
3.580754750E0,6.576856598E-3,5.883505568E-2,-7.487265859E-3
3.590794625E0,4.382898100E-3,5.834391341E-2,-7.757622283E-3
3.600834625E0,1.478102058E-5,5.353903770E-2,-8.427407593E-3
3.610874625E0,-2.535243751E-3,4.694158956E-2,-9.920859709E-3
3.620914625E0,-4.507580772E-3,3.701518849E-2,-1.032379642E-2
3.630954625E0,-5.611844361E-3,2.916859090E-2,-1.057019923E-2
