"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.400122542E0,-5.542084947E-2,-1.477172822E-1,2.475827560E-2
1.410162542E0,-6.378352642E-2,-1.471324414E-1,3.069502115E-2
1.420202542E0,-6.209615245E-2,-1.445920616E-1,2.699402533E-2
1.430242542E0,-5.632557720E-2,-1.302545667E-1,1.676285081E-2
1.440282542E0,-6.029927731E-2,-1.018697917E-1,1.179658808E-2
1.450322542E0,-6.597135216E-2,-8.068073541E-2,5.637640134E-3
1.460362542E0,-6.971069425E-2,-6.335953623E-2,-1.032508072E-2
1.470402542E0,-7.366333157E-2,-4.118743911E-2,-1.724606194E-2
1.480442542E0,-7.790414989E-2,-1.590951532E-2,-1.919709519E-2
1.490482542E0,-8.023446053E-2,6.784252357E-3,-1.347864512E-2
1.500522542E0,-8.974380791E-2,2.772681974E-2,-7.624217775E-3
1.510562542E0,-9.407075495E-2,4.256625846E-2,1.202954631E-2
1.520602542E0,-9.916964173E-2,5.418056995E-2,3.142854571E-2
1.530642542E0,-1.018765867E-1,6.389244646E-2,3.452917561E-2
1.540682542E0,-9.801553190E-2,7.445587218E-2,3.921180964E-2
1.550722542E0,-8.424444497E-2,9.139816463E-2,4.413385689E-2
1.560762542E0,-8.041402698E-2,9.839561582E-2,4.612909630E-2
1.570802542E0,-6.982666999E-2,1.049579978E-1,4.928850010E-2
1.580842542E0,-5.821396038E-2,1.210533381E-1,4.746849462E-2
1.590882542E0,-5.340734869E-2,1.423092782E-1,4.781697690E-2
1.600922542E0,-5.410935730E-2,1.566040665E-1,4.283127189E-2
1.610962542E0,-4.894793034E-2,1.726957858E-1,4.310949519E-2
1.621002542E0,-4.649436101E-2,1.827710569E-1,4.170707241E-2
1.631042542E0,-4.364528134E-2,1.791925728E-1,4.085615650E-2
1.641082542E0,-4.546661675E-2,1.749315262E-1,4.358429834E-2
1.651122542E0,-4.896716028E-2,1.801063865E-1,5.041100457E-2
1.661162542E0,-5.433582515E-2,1.953527182E-1,5.916667730E-2
